GeneFull,TranscriptID,Modified_Site_Count
gi|292658781|ref|NM_022071.3| ,NM_022071.3,12
gi|168480143|ref|NR_015359.1| ,NR_015359.1,12
gi|337756445|ref|NR_039986.1| ,NR_039986.1,12
gi|209969823|ref|NR_004386.2| ,NR_004386.2,12
gi|312147343|ref|NM_001198954.1| ,NM_001198954.1,12
gi|304376315|ref|NM_001195150.1| ,NM_001195150.1,12
gi|389565491|ref|NR_047020.1| ,NR_047020.1,12
gi|222352103|ref|NM_145756.2| ,NM_145756.2,12
gi|188219617|ref|NM_199136.3| ,NM_199136.3,12
gi|117190500|ref|NM_001252.3| ,NM_001252.3,12
gi|289063394|ref|NM_001172128.1| ,NM_001172128.1,12
gi|260064033|ref|NM_001164749.1| ,NM_001164749.1,12
gi|157266284|ref|NM_001102663.1| ,NM_001102663.1,12
gi|300244521|ref|NR_034002.1| ,NR_034002.1,11
gi|90819228|ref|NM_172241.2| ,NM_172241.2,11
gi|397138688|ref|XR_159548.1| ,XR_159548.1,11
gi|38708312|ref|NM_181718.3| ,NM_181718.3,11
gi|325652121|ref|NR_037945.1| ,NR_037945.1,11
gi|325197186|ref|NR_037926.1| ,NR_037926.1,11
gi|222136646|ref|NM_001008777.2| ,NM_001008777.2,11
gi|397139105|ref|XR_108587.2| ,XR_108587.2,11
gi|90855782|ref|NM_152317.2| ,NM_152317.2,11
gi|153792755|ref|NM_152647.2| ,NM_152647.2,11
gi|350606397|ref|NR_015384.2| ,NR_015384.2,11
gi|318068037|ref|NM_178177.3| ,NM_178177.3,11
gi|226958624|ref|NM_001001791.2| ,NM_001001791.2,11
gi|482628370|ref|NM_001277864.1| ,NM_001277864.1,11
gi|194248071|ref|NM_005345.5| ,NM_005345.5,11
gi|300244498|ref|NR_033998.1| ,NR_033998.1,11
gi|148806876|ref|NM_133447.1| ,NM_133447.1,11
gi|489411599|ref|NR_102743.1| ,NR_102743.1,11
gi|257196253|ref|NM_138636.4| ,NM_138636.4,11
gi|310114248|ref|XR_112395.1| ,XR_112395.1,11
gi|224177532|ref|NM_001145434.1| ,NM_001145434.1,11
gi|124517657|ref|NR_003284.1| ,NR_003284.1,11
gi|410172276|ref|XM_003960411.1| ,XM_003960411.1,11
gi|190194394|ref|NR_023383.1| ,NR_023383.1,11
gi|261278294|ref|NM_007286.5| ,NM_007286.5,11
gi|40068037|ref|NM_016524.2| ,NM_016524.2,11
gi|302318958|ref|NR_036482.1| ,NR_036482.1,11
gi|119220561|ref|NM_000896.2| ,NM_000896.2,11
gi|71164879|ref|NM_001008.3| ,NM_001008.3,11
gi|260763891|ref|NM_054031.3| ,NM_054031.3,11
gi|268607698|ref|NM_007162.2| ,NM_007162.2,11
gi|110611155|ref|NM_006059.3| ,NM_006059.3,11
gi|115298677|ref|NM_000064.2| ,NM_000064.2,11
gi|38569492|ref|NM_012284.1| ,NM_012284.1,11
gi|148539617|ref|NR_003366.2| ,NR_003366.2,11
gi|58331147|ref|NM_005940.3| ,NM_005940.3,11
gi|289191384|ref|NR_033335.1| ,NR_033335.1,11
gi|269973883|ref|NM_198149.2| ,NM_198149.2,11
gi|162951871|ref|NM_199131.2| ,NM_199131.2,11
gi|397138300|ref|XR_159437.1| ,XR_159437.1,11
gi|296434252|ref|NM_001184866.1| ,NM_001184866.1,11
gi|310120589|ref|XR_109031.1| ,XR_109031.1,11
gi|45593143|ref|NM_001485.2| ,NM_001485.2,11
gi|33149302|ref|NM_030570.2| ,NM_030570.2,11
gi|46560554|ref|NM_207313.1| ,NM_207313.1,11
gi|283046787|ref|NR_033201.1| ,NR_033201.1,11
gi|13377003|ref|NM_017541.2| ,NM_017541.2,11
gi|18254459|ref|NM_080862.1| ,NM_080862.1,11
gi|388596745|ref|NR_049817.1| ,NR_049817.1,11
gi|157671944|ref|NM_024913.4| ,NM_024913.4,11
gi|371875636|ref|NM_182919.3| ,NM_182919.3,11
gi|46094055|ref|NM_007084.2| ,NM_007084.2,11
gi|195539351|ref|NM_031291.2| ,NM_031291.2,11
gi|42544235|ref|NM_030765.2| ,NM_030765.2,11
gi|333944056|ref|NR_038285.1| ,NR_038285.1,11
gi|257467592|ref|NM_138980.2| ,NM_138980.2,11
gi|354459364|ref|NR_045375.1| ,NR_045375.1,11
gi|302393534|ref|NR_036500.1| ,NR_036500.1,11
gi|211938446|ref|NR_015440.1| ,NR_015440.1,11
gi|41327722|ref|NM_138806.3| ,NM_138806.3,11
gi|513126893|ref|NR_103728.1| ,NR_103728.1,11
gi|406035322|ref|NM_001271368.1| ,NM_001271368.1,11
gi|302370984|ref|NM_001080423.2| ,NM_001080423.2,11
gi|345195207|ref|NM_016519.5| ,NM_016519.5,11
gi|390979622|ref|NR_046647.1| ,NR_046647.1,11
gi|54792737|ref|NM_018960.4| ,NM_018960.4,11
gi|341915367|ref|XR_132744.1| ,XR_132744.1,11
gi|210147557|ref|NM_194296.1| ,NM_194296.1,11
gi|148806911|ref|NM_001098626.1| ,NM_001098626.1,11
gi|197313635|ref|NM_001134407.1| ,NM_001134407.1,11
gi|50400080|ref|NM_001002255.1| ,NM_001002255.1,11
gi|269846930|ref|NR_031569.1| ,NR_031569.1,11
gi|42718010|ref|NM_005140.1| ,NM_005140.1,11
gi|336455102|ref|NR_038890.1| ,NR_038890.1,11
gi|223005920|ref|NR_026744.1| ,NR_026744.1,11
gi|297374769|ref|NR_003708.4| ,NR_003708.4,11
gi|384871625|ref|NM_001258249.1| ,NM_001258249.1,11
gi|223718335|ref|NM_139319.2| ,NM_139319.2,11
gi|45439324|ref|NM_203471.1| ,NM_203471.1,11
gi|142388259|ref|NM_152687.2| ,NM_152687.2,11
gi|269847305|ref|NR_031657.1| ,NR_031657.1,11
gi|325651865|ref|NR_037932.1| ,NR_037932.1,11
gi|222136648|ref|NM_001144931.1| ,NM_001144931.1,11
gi|223029456|ref|NM_032728.3| ,NM_032728.3,11
gi|221139784|ref|NM_001144757.1| ,NM_001144757.1,11
gi|344198226|ref|NM_001243746.1| ,NM_001243746.1,11
gi|210147553|ref|NR_024330.1| ,NR_024330.1,11
gi|410172800|ref|XR_171991.1| ,XR_171991.1,11
gi|169234646|ref|NM_001114974.1| ,NM_001114974.1,11
gi|301601679|ref|NR_036432.1| ,NR_036432.1,11
gi|223468643|ref|NR_026796.1| ,NR_026796.1,11
gi|312261257|ref|NM_017458.3| ,NM_017458.3,11
gi|84872051|ref|NR_002770.1| ,NR_002770.1,11
gi|47778939|ref|NM_173535.2| ,NM_173535.2,11
gi|226371703|ref|NM_023926.4| ,NM_023926.4,11
gi|215272311|ref|NR_002826.2| ,NR_002826.2,11
gi|324072750|ref|NM_022475.2| ,NM_022475.2,11
gi|403310692|ref|NM_001271208.1| ,NM_001271208.1,11
gi|207113179|ref|NM_001145.4| ,NM_001145.4,11
gi|44921601|ref|NM_153219.2| ,NM_153219.2,11
gi|142388325|ref|NM_001039780.2| ,NM_001039780.2,11
gi|301173253|ref|NR_036071.1| ,NR_036071.1,11
gi|269847156|ref|NR_031623.1| ,NR_031623.1,11
gi|302699230|ref|NR_036533.1| ,NR_036533.1,11
gi|296179434|ref|NM_021115.4| ,NM_021115.4,11
gi|300069029|ref|NR_033964.1| ,NR_033964.1,11
gi|56912190|ref|NR_002201.1| ,NR_002201.1,11
gi|373838751|ref|NM_001256385.1| ,NM_001256385.1,11
gi|314122156|ref|NM_005568.3| ,NM_005568.3,11
gi|291575125|ref|NR_033412.1| ,NR_033412.1,11
gi|225703125|ref|NR_027407.1| ,NR_027407.1,11
gi|116256359|ref|NM_005325.3| ,NM_005325.3,11
gi|389565502|ref|NR_047021.1| ,NR_047021.1,11
gi|313661469|ref|NM_001199417.1| ,NM_001199417.1,11
gi|153946392|ref|NM_002447.2| ,NM_002447.2,11
gi|295424119|ref|NM_198407.2| ,NM_198407.2,11
gi|57242791|ref|NM_005883.2| ,NM_005883.2,11
gi|262205900|ref|NR_030312.1| ,NR_030312.1,11
gi|384871623|ref|NM_001258248.1| ,NM_001258248.1,11
gi|310119449|ref|XR_109837.1| ,XR_109837.1,11
gi|410173069|ref|XM_003960597.1| ,XM_003960597.1,11
gi|94536808|ref|NM_001040425.1| ,NM_001040425.1,11
gi|255031445|ref|NR_028269.1| ,NR_028269.1,11
gi|397140073|ref|XR_159149.1| ,XR_159149.1,11
gi|410170110|ref|XR_172460.1| ,XR_172460.1,11
gi|189409110|ref|NM_153000.4| ,NM_153000.4,11
gi|336285263|ref|NR_038458.1| ,NR_038458.1,11
gi|4503758|ref|NM_002022.1| ,NM_002022.1,11
gi|68299819|ref|NM_021965.3| ,NM_021965.3,11
gi|397138724|ref|XM_003846787.1| ,XM_003846787.1,11
gi|397139337|ref|XR_108983.2| ,XR_108983.2,11
gi|18375508|ref|NM_001649.2| ,NM_001649.2,11
gi|149588929|ref|NM_001098834.1| ,NM_001098834.1,11
gi|145976941|ref|NM_001085386.1| ,NM_001085386.1,11
gi|123173765|ref|NM_033513.2| ,NM_033513.2,11
gi|239787895|ref|NM_012263.4| ,NM_012263.4,11
gi|181336652|ref|NM_032446.2| ,NM_032446.2,11
gi|38787940|ref|NM_015319.2| ,NM_015319.2,11
gi|61835231|ref|NM_182828.2| ,NM_182828.2,11
gi|150378548|ref|NM_001099409.1| ,NM_001099409.1,11
gi|339409213|ref|NM_001008394.2| ,NM_001008394.2,11
gi|262206325|ref|NR_029631.1| ,NR_029631.1,11
gi|14277680|ref|NM_018928.2| ,NM_018928.2,11
gi|213417881|ref|NR_015392.1| ,NR_015392.1,11
gi|485051236|ref|NR_047508.1| ,NR_047508.1,11
gi|354681998|ref|NM_005822.3| ,NM_005822.3,11
gi|258679453|ref|NR_028484.1| ,NR_028484.1,11
gi|309319794|ref|NR_036695.1| ,NR_036695.1,11
gi|333944032|ref|NR_038295.1| ,NR_038295.1,11
gi|189571660|ref|NM_000337.5| ,NM_000337.5,11
gi|223890138|ref|NM_003411.3| ,NM_003411.3,11
gi|20127635|ref|NM_024944.2| ,NM_024944.2,11
gi|397138745|ref|XM_003846388.1| ,XM_003846388.1,11
gi|46361977|ref|NM_014353.4| ,NM_014353.4,11
gi|22027485|ref|NM_014310.3| ,NM_014310.3,11
gi|270265852|ref|NM_001168374.1| ,NM_001168374.1,11
gi|148536845|ref|NM_023035.2| ,NM_023035.2,11
gi|397137777|ref|XR_159277.1| ,XR_159277.1,11
gi|197382349|ref|NR_002941.2| ,NR_002941.2,10
gi|183396798|ref|NM_000459.3| ,NM_000459.3,10
gi|121949782|ref|NM_001017970.2| ,NM_001017970.2,10
gi|499592191|ref|NR_103466.1| ,NR_103466.1,10
gi|336285474|ref|NR_038837.1| ,NR_038837.1,10
gi|333805658|ref|NM_001220484.1| ,NM_001220484.1,10
gi|63003909|ref|NM_001017971.1| ,NM_001017971.1,10
gi|397138828|ref|XM_003846411.1| ,XM_003846411.1,10
gi|219521829|ref|NM_181847.4| ,NM_181847.4,10
gi|238624128|ref|NM_001014797.2| ,NM_001014797.2,10
gi|269847184|ref|NR_031630.1| ,NR_031630.1,10
gi|110624764|ref|NM_002699.3| ,NM_002699.3,10
gi|269847396|ref|NR_031679.1| ,NR_031679.1,10
gi|66346729|ref|NM_001015001.1| ,NM_001015001.1,10
gi|386869542|ref|NR_046927.1| ,NR_046927.1,10
gi|168693626|ref|NM_001425.2| ,NM_001425.2,10
gi|23463325|ref|NM_153216.1| ,NM_153216.1,10
gi|269847660|ref|NR_031737.1| ,NR_031737.1,10
gi|296010920|ref|NM_001178098.1| ,NM_001178098.1,10
gi|337756372|ref|NR_039726.1| ,NR_039726.1,10
gi|163310760|ref|NM_001010898.2| ,NM_001010898.2,10
gi|31559780|ref|NM_153700.2| ,NM_153700.2,10
gi|410171381|ref|XM_003960207.1| ,XM_003960207.1,10
gi|345110631|ref|NM_017549.4| ,NM_017549.4,10
gi|52485940|ref|NM_002207.2| ,NM_002207.2,10
gi|299758466|ref|NM_152278.3| ,NM_152278.3,10
gi|56676320|ref|NM_022165.2| ,NM_022165.2,10
gi|310118114|ref|XR_113306.1| ,XR_113306.1,10
gi|22749046|ref|NM_152499.1| ,NM_152499.1,10
gi|221219006|ref|NM_022351.4| ,NM_022351.4,10
gi|40217816|ref|NM_052910.1| ,NM_052910.1,10
gi|261244917|ref|NR_029380.1| ,NR_029380.1,10
gi|269846833|ref|NM_145203.5| ,NM_145203.5,10
gi|116875827|ref|NM_014817.3| ,NM_014817.3,10
gi|187608355|ref|NM_021189.3| ,NM_021189.3,10
gi|410173043|ref|XR_172105.1| ,XR_172105.1,10
gi|57165360|ref|NM_152470.2| ,NM_152470.2,10
gi|23200020|ref|NM_148965.1| ,NM_148965.1,10
gi|155030237|ref|NM_006741.3| ,NM_006741.3,10
gi|333609219|ref|NM_030667.2| ,NM_030667.2,10
gi|410172792|ref|XM_003960521.1| ,XM_003960521.1,10
gi|282847387|ref|NM_001009997.2| ,NM_001009997.2,10
gi|209413755|ref|NM_001135774.1| ,NM_001135774.1,10
gi|334724456|ref|NM_001242394.1| ,NM_001242394.1,10
gi|113722123|ref|NM_005159.4| ,NM_005159.4,10
gi|148539852|ref|NM_133180.2| ,NM_133180.2,10
gi|194473721|ref|NM_000956.3| ,NM_000956.3,10
gi|146260270|ref|NM_001085447.1| ,NM_001085447.1,10
gi|208610034|ref|NM_001014279.2| ,NM_001014279.2,10
gi|397139370|ref|XM_003846358.1| ,XM_003846358.1,10
gi|148229915|ref|NM_006497.3| ,NM_006497.3,10
gi|300116222|ref|NR_033976.1| ,NR_033976.1,10
gi|213417875|ref|NR_024469.1| ,NR_024469.1,10
gi|194306630|ref|NM_020528.2| ,NM_020528.2,10
gi|188528647|ref|NM_019105.6| ,NM_019105.6,10
gi|218505808|ref|NR_015447.1| ,NR_015447.1,10
gi|49355760|ref|NM_001420.3| ,NM_001420.3,10
gi|296317284|ref|NM_001079858.2| ,NM_001079858.2,10
gi|62422570|ref|NM_001014809.1| ,NM_001014809.1,10
gi|223941895|ref|NR_026919.1| ,NR_026919.1,10
gi|291575162|ref|NM_001174104.1| ,NM_001174104.1,10
gi|339275953|ref|NM_031297.4| ,NM_031297.4,10
gi|410170023|ref|XR_112047.3| ,XR_112047.3,10
gi|4758753|ref|NM_004851.1| ,NM_004851.1,10
gi|375151571|ref|NM_003621.3| ,NM_003621.3,10
gi|304361769|ref|NM_173039.2| ,NM_173039.2,10
gi|397138364|ref|XR_159465.1| ,XR_159465.1,10
gi|411147474|ref|NR_073422.1| ,NR_073422.1,10
gi|42764682|ref|NM_001946.2| ,NM_001946.2,10
gi|390979628|ref|NR_046722.1| ,NR_046722.1,10
gi|94681048|ref|NM_025145.5| ,NM_025145.5,10
gi|215820634|ref|NM_001142502.1| ,NM_001142502.1,10
gi|154707843|ref|NM_001098821.1| ,NM_001098821.1,10
gi|301898342|ref|NM_001193511.1| ,NM_001193511.1,10
gi|333108226|ref|NM_147164.2| ,NM_147164.2,10
gi|242247192|ref|NM_020979.3| ,NM_020979.3,10
gi|119120883|ref|NM_001039112.2| ,NM_001039112.2,10
gi|215277004|ref|NM_000850.4| ,NM_000850.4,10
gi|360039210|ref|NR_045612.1| ,NR_045612.1,10
gi|397139770|ref|XR_109706.2| ,XR_109706.2,10
gi|501355318|ref|NM_021614.3| ,NM_021614.3,10
gi|117956404|ref|NM_031477.4| ,NM_031477.4,10
gi|150247225|ref|NM_003708.3| ,NM_003708.3,10
gi|397137700|ref|XM_003846579.1| ,XM_003846579.1,10
gi|341915022|ref|XR_132835.1| ,XR_132835.1,10
gi|221139891|ref|NM_001143959.1| ,NM_001143959.1,10
gi|66346710|ref|NM_000529.2| ,NM_000529.2,10
gi|28302129|ref|NM_005330.3| ,NM_005330.3,10
gi|157819142|ref|NM_001101372.1| ,NM_001101372.1,10
gi|189083761|ref|NM_198903.2| ,NM_198903.2,10
gi|27765081|ref|NM_000070.2| ,NM_000070.2,10
gi|222418597|ref|NR_026712.1| ,NR_026712.1,10
gi|224458299|ref|NR_027068.1| ,NR_027068.1,10
gi|196259787|ref|NM_001098531.2| ,NM_001098531.2,10
gi|63079717|ref|NM_080701.3| ,NM_080701.3,10
gi|336595080|ref|NR_038939.1| ,NR_038939.1,10
gi|459683817|ref|NM_001277127.1| ,NM_001277127.1,10
gi|93141206|ref|NM_015166.3| ,NM_015166.3,10
gi|115529279|ref|NR_002944.2| ,NR_002944.2,10
gi|338968856|ref|NR_040096.1| ,NR_040096.1,10
gi|335334959|ref|NR_038371.1| ,NR_038371.1,10
gi|189027134|ref|NM_004816.3| ,NM_004816.3,10
gi|56606141|ref|NM_001008223.1| ,NM_001008223.1,10
gi|301601642|ref|NM_019074.3| ,NM_019074.3,10
gi|148612806|ref|NM_033468.2| ,NM_033468.2,10
gi|93277104|ref|NM_173812.4| ,NM_173812.4,10
gi|195972891|ref|NM_174912.3| ,NM_174912.3,10
gi|223278402|ref|NM_001145118.1| ,NM_001145118.1,10
gi|393010994|ref|NR_015401.2| ,NR_015401.2,10
gi|100814338|ref|NM_020879.2| ,NM_020879.2,10
gi|15812204|ref|NM_031959.2| ,NM_031959.2,10
gi|335892840|ref|NM_001242521.1| ,NM_001242521.1,10
gi|266455837|ref|NM_001167676.1| ,NM_001167676.1,10
gi|149944592|ref|NM_015297.1| ,NM_015297.1,10
gi|62388873|ref|NM_001217.3| ,NM_001217.3,10
gi|341915812|ref|XM_003118753.2| ,XM_003118753.2,10
gi|110227628|ref|NM_018430.2| ,NM_018430.2,10
gi|317008590|ref|NM_002509.3| ,NM_002509.3,10
gi|342187189|ref|NR_040671.1| ,NR_040671.1,10
gi|380748931|ref|NR_015379.3| ,NR_015379.3,10
gi|50897849|ref|NM_001001936.1| ,NM_001001936.1,10
gi|219842224|ref|NR_026540.1| ,NR_026540.1,10
gi|205277331|ref|NM_012476.2| ,NM_012476.2,10
gi|253795478|ref|NM_205855.3| ,NM_205855.3,10
gi|144922678|ref|NM_015398.2| ,NM_015398.2,10
gi|214831206|ref|NM_013304.2| ,NM_013304.2,10
gi|84871989|ref|NR_002712.1| ,NR_002712.1,10
gi|219521904|ref|NR_026556.1| ,NR_026556.1,10
gi|223468635|ref|NR_026792.1| ,NR_026792.1,10
gi|388596618|ref|NR_049867.1| ,NR_049867.1,10
gi|388490199|ref|NM_001824.4| ,NM_001824.4,10
gi|166999612|ref|NM_006732.2| ,NM_006732.2,10
gi|410172610|ref|XR_171887.1| ,XR_171887.1,10
gi|331284131|ref|NR_037843.2| ,NR_037843.2,10
gi|50557654|ref|NM_014591.4| ,NM_014591.4,10
gi|410172021|ref|XR_171540.1| ,XR_171540.1,10
gi|301898687|ref|NM_016079.3| ,NM_016079.3,10
gi|82799485|ref|NM_001037341.1| ,NM_001037341.1,10
gi|304284847|ref|NM_033110.2| ,NM_033110.2,10
gi|300796423|ref|NR_034120.1| ,NR_034120.1,10
gi|334688845|ref|NR_038351.1| ,NR_038351.1,10
gi|149192823|ref|NM_001012454.3| ,NM_001012454.3,10
gi|410171859|ref|XR_171430.1| ,XR_171430.1,10
gi|44890063|ref|NM_002196.2| ,NM_002196.2,10
gi|262206214|ref|NR_030375.1| ,NR_030375.1,10
gi|81230484|ref|NM_001037161.1| ,NM_001037161.1,10
gi|319918886|ref|NR_037709.1| ,NR_037709.1,10
gi|112807213|ref|NM_030824.2| ,NM_030824.2,10
gi|295444800|ref|NM_001177880.1| ,NM_001177880.1,10
gi|51873042|ref|NM_182982.2| ,NM_182982.2,10
gi|12007649|ref|NM_022569.1| ,NM_022569.1,10
gi|337757027|ref|NR_039710.1| ,NR_039710.1,10
gi|221139805|ref|NR_026597.1| ,NR_026597.1,10
gi|397138951|ref|XM_001723862.3| ,XM_001723862.3,10
gi|226371753|ref|NM_031303.2| ,NM_031303.2,10
gi|325910840|ref|NM_003882.3| ,NM_003882.3,10
gi|311771616|ref|NR_037157.1| ,NR_037157.1,10
gi|325910876|ref|NM_001122955.3| ,NM_001122955.3,10
gi|61175264|ref|NM_001012989.1| ,NM_001012989.1,10
gi|9951919|ref|NM_016734.1| ,NM_016734.1,10
gi|18491007|ref|NM_000775.2| ,NM_000775.2,10
gi|157743281|ref|NM_001105578.1| ,NM_001105578.1,10
gi|310119133|ref|XR_108380.1| ,XR_108380.1,10
gi|359279856|ref|NM_172229.2| ,NM_172229.2,10
gi|297307114|ref|NM_198098.2| ,NM_198098.2,10
gi|395393979|ref|NM_022168.3| ,NM_022168.3,10
gi|397139314|ref|XR_159070.1| ,XR_159070.1,10
gi|346421360|ref|NR_045112.1| ,NR_045112.1,10
gi|336285480|ref|NR_038840.1| ,NR_038840.1,10
gi|150456443|ref|NM_020818.3| ,NM_020818.3,10
gi|29171761|ref|NM_173849.2| ,NM_173849.2,10
gi|300796063|ref|NR_034082.1| ,NR_034082.1,10
gi|54607087|ref|NM_004636.2| ,NM_004636.2,10
gi|397139352|ref|XM_003846256.1| ,XM_003846256.1,10
gi|224549007|ref|NR_027237.1| ,NR_027237.1,10
gi|70906427|ref|NM_001025390.1| ,NM_001025390.1,10
gi|269847239|ref|NM_015993.2| ,NM_015993.2,10
gi|31342394|ref|NM_178130.2| ,NM_178130.2,10
gi|108389126|ref|NM_001042353.1| ,NM_001042353.1,10
gi|188219580|ref|NM_001001557.2| ,NM_001001557.2,10
gi|223468580|ref|NR_026813.1| ,NR_026813.1,10
gi|62865861|ref|NM_001015508.1| ,NM_001015508.1,10
gi|262205947|ref|NR_030321.1| ,NR_030321.1,10
gi|284172494|ref|NM_138803.3| ,NM_138803.3,10
gi|374088145|ref|NR_046163.1| ,NR_046163.1,10
gi|413081530|ref|NM_001271718.1| ,NM_001271718.1,10
gi|341914885|ref|XM_003403837.1| ,XM_003403837.1,10
gi|335057527|ref|NR_038360.1| ,NR_038360.1,10
gi|22748706|ref|NM_152323.1| ,NM_152323.1,10
gi|217035089|ref|NR_024559.1| ,NR_024559.1,10
gi|304571976|ref|NM_023013.2| ,NM_023013.2,10
gi|261598991|ref|NR_029408.1| ,NR_029408.1,10
gi|150378438|ref|NM_020226.3| ,NM_020226.3,10
gi|300795962|ref|NR_034080.1| ,NR_034080.1,10
gi|189083855|ref|NM_000815.4| ,NM_000815.4,10
gi|66912175|ref|NM_001024611.1| ,NM_001024611.1,9
gi|314122154|ref|NM_007197.3| ,NM_007197.3,9
gi|310119345|ref|XR_110395.1| ,XR_110395.1,9
gi|169208947|ref|XM_001718522.1| ,XM_001718522.1,9
gi|310123045|ref|XR_110124.1| ,XR_110124.1,9
gi|410171935|ref|XR_171482.1| ,XR_171482.1,9
gi|224589110|ref|NM_001145710.1| ,NM_001145710.1,9
gi|34222273|ref|NM_030883.3| ,NM_030883.3,9
gi|221139757|ref|NR_026658.1| ,NR_026658.1,9
gi|148539592|ref|NM_017982.3| ,NM_017982.3,9
gi|149408121|ref|NM_024119.2| ,NM_024119.2,9
gi|301171312|ref|NR_036108.1| ,NR_036108.1,9
gi|217272886|ref|NM_145172.3| ,NM_145172.3,9
gi|219842226|ref|NM_002005.3| ,NM_002005.3,9
gi|221139754|ref|NR_026657.1| ,NR_026657.1,9
gi|38455395|ref|NM_006161.2| ,NM_006161.2,9
gi|90991701|ref|NM_024652.3| ,NM_024652.3,9
gi|213417688|ref|NR_024467.1| ,NR_024467.1,9
gi|508083036|ref|NM_012304.4| ,NM_012304.4,9
gi|157671930|ref|NM_178498.3| ,NM_178498.3,9
gi|310119169|ref|XR_110041.1| ,XR_110041.1,9
gi|46395477|ref|NR_002140.1| ,NR_002140.1,9
gi|132814466|ref|NM_001977.3| ,NM_001977.3,9
gi|298493315|ref|NR_033742.1| ,NR_033742.1,9
gi|388596718|ref|NR_046991.1| ,NR_046991.1,9
gi|22748710|ref|NM_152325.1| ,NM_152325.1,9
gi|410173054|ref|XM_003960593.1| ,XM_003960593.1,9
gi|410170208|ref|XR_172489.1| ,XR_172489.1,9
gi|258613906|ref|NM_001164741.1| ,NM_001164741.1,9
gi|388596735|ref|NR_049807.1| ,NR_049807.1,9
gi|291621702|ref|NR_033423.1| ,NR_033423.1,9
gi|124256495|ref|NM_005527.3| ,NM_005527.3,9
gi|410171365|ref|XM_003960201.1| ,XM_003960201.1,9
gi|410172227|ref|XR_171674.1| ,XR_171674.1,9
gi|482677692|ref|NR_102697.1| ,NR_102697.1,9
gi|325053695|ref|NM_006001.2| ,NM_006001.2,9
gi|225690540|ref|NR_027402.1| ,NR_027402.1,9
gi|410173692|ref|XR_172346.1| ,XR_172346.1,9
gi|84872028|ref|NR_002748.1| ,NR_002748.1,9
gi|261862239|ref|NR_029420.1| ,NR_029420.1,9
gi|224586812|ref|NR_027263.1| ,NR_027263.1,9
gi|183979970|ref|NM_000133.3| ,NM_000133.3,9
gi|157412272|ref|NM_001101341.1| ,NM_001101341.1,9
gi|410170158|ref|XR_172478.1| ,XR_172478.1,9
gi|188536003|ref|NM_001127464.1| ,NM_001127464.1,9
gi|122937266|ref|NM_001080434.1| ,NM_001080434.1,9
gi|112380629|ref|NM_012134.2| ,NM_012134.2,9
gi|397137252|ref|XR_159196.1| ,XR_159196.1,9
gi|215272349|ref|NM_003356.3| ,NM_003356.3,9
gi|385198105|ref|NM_207310.2| ,NM_207310.2,9
gi|109150426|ref|NM_019036.2| ,NM_019036.2,9
gi|359465606|ref|NM_001553.2| ,NM_001553.2,9
gi|410171585|ref|XM_003960280.1| ,XM_003960280.1,9
gi|222144250|ref|NR_026693.1| ,NR_026693.1,9
gi|310832378|ref|NM_005187.5| ,NM_005187.5,9
gi|378925611|ref|NR_046400.1| ,NR_046400.1,9
gi|154426291|ref|NM_000697.2| ,NM_000697.2,9
gi|291045122|ref|NM_207386.3| ,NM_207386.3,9
gi|158517806|ref|NM_012183.2| ,NM_012183.2,9
gi|28416914|ref|NM_000588.3| ,NM_000588.3,9
gi|269847364|ref|NR_031671.1| ,NR_031671.1,9
gi|134304849|ref|NM_000826.3| ,NM_000826.3,9
gi|27735040|ref|NM_173472.1| ,NM_173472.1,9
gi|312147128|ref|NR_037515.1| ,NR_037515.1,9
gi|197333762|ref|NM_013397.5| ,NM_013397.5,9
gi|410173084|ref|XR_172126.1| ,XR_172126.1,9
gi|4505844|ref|NM_003561.1| ,NM_003561.1,9
gi|66346732|ref|NM_001289.4| ,NM_001289.4,9
gi|283046685|ref|NM_144713.3| ,NM_144713.3,9
gi|55956926|ref|NM_017436.4| ,NM_017436.4,9
gi|223972674|ref|NM_000025.2| ,NM_000025.2,9
gi|385862229|ref|NM_022355.3| ,NM_022355.3,9
gi|122937308|ref|NM_001080457.1| ,NM_001080457.1,9
gi|189491650|ref|NM_130769.3| ,NM_130769.3,9
gi|390407645|ref|NR_051997.1| ,NR_051997.1,9
gi|30794503|ref|NM_014594.1| ,NM_014594.1,9
gi|75677364|ref|NM_020877.2| ,NM_020877.2,9
gi|224586908|ref|NR_027244.1| ,NR_027244.1,9
gi|310122842|ref|XM_001715897.2| ,XM_001715897.2,9
gi|223555976|ref|NR_026828.1| ,NR_026828.1,9
gi|193082979|ref|NM_138466.1| ,NM_138466.1,9
gi|298919216|ref|NM_033163.3| ,NM_033163.3,9
gi|313151241|ref|NR_037611.1| ,NR_037611.1,9
gi|47078291|ref|NM_000212.2| ,NM_000212.2,9
gi|387528024|ref|NM_001261434.1| ,NM_001261434.1,9
gi|148277547|ref|NM_001085481.1| ,NM_001085481.1,9
gi|52351207|ref|NM_018713.2| ,NM_018713.2,9
gi|262206342|ref|NR_029635.1| ,NR_029635.1,9
gi|301069393|ref|NM_001039775.3| ,NM_001039775.3,9
gi|323510685|ref|NR_037882.1| ,NR_037882.1,9
gi|18702330|ref|NM_130901.1| ,NM_130901.1,9
gi|410170584|ref|XR_171055.1| ,XR_171055.1,9
gi|56237020|ref|NM_032447.3| ,NM_032447.3,9
