GeneFull,TranscriptID,Length,Modified_Site_Count,Total_Modified_Reads
gi|313851091|ref|NM_004708.3| ,NM_004708.3,604,94,734
gi|300796664|ref|NR_034132.1| ,NR_034132.1,2092,94,1192
gi|229577269|ref|NM_032725.3| ,NM_032725.3,2216,94,497
gi|32306518|ref|NM_031492.2| ,NM_031492.2,1814,94,654
gi|222080057|ref|NM_006370.2| ,NM_006370.2,1357,94,617
gi|146149286|ref|NM_001004301.3| ,NM_001004301.3,4188,94,890
gi|46359072|ref|NM_004744.3| ,NM_004744.3,4909,94,428
gi|88853582|ref|NM_015973.3| ,NM_015973.3,778,94,833
gi|401709993|ref|NR_028375.2| ,NR_028375.2,486,94,365
gi|219842355|ref|NM_033412.3| ,NM_033412.3,1404,94,605
gi|142352410|ref|NM_153183.2| ,NM_153183.2,2018,94,603
gi|296434286|ref|NM_001184880.1| ,NM_001184880.1,9773,94,537
gi|215599323|ref|NM_144577.3| ,NM_144577.3,3234,94,701
gi|118344453|ref|NM_004890.2| ,NM_004890.2,1038,94,564
gi|56550087|ref|NM_001005404.3| ,NM_001005404.3,5242,94,568
gi|338827631|ref|NR_040058.1| ,NR_040058.1,1156,94,400
gi|212549757|ref|NR_024440.1| ,NR_024440.1,628,94,973
gi|33469986|ref|NM_014065.2| ,NM_014065.2,2662,93,653
gi|56676368|ref|NM_031412.2| ,NM_031412.2,1885,93,662
gi|317108154|ref|NM_006571.3| ,NM_006571.3,1126,93,645
gi|225690599|ref|NM_000345.3| ,NM_000345.3,3215,93,578
gi|210031821|ref|NM_001136219.1| ,NM_001136219.1,2429,93,741
gi|46409281|ref|NM_207320.1| ,NM_207320.1,1689,93,381
gi|38045950|ref|NM_015394.4| ,NM_015394.4,4417,93,421
gi|22035627|ref|NM_012317.2| ,NM_012317.2,1388,93,712
gi|38372932|ref|NM_198426.1| ,NM_198426.1,928,93,756
gi|340805821|ref|NM_002663.4| ,NM_002663.4,3514,93,554
gi|310832405|ref|NM_001017998.3| ,NM_001017998.3,1269,93,792
gi|261337176|ref|NR_002755.3| ,NR_002755.3,100,93,73682
gi|341865583|ref|NR_040583.1| ,NR_040583.1,2024,93,824
gi|56237022|ref|NM_000403.3| ,NM_000403.3,1647,93,562
gi|305410879|ref|NM_002460.3| ,NM_002460.3,5332,93,699
gi|48527956|ref|NM_001001556.1| ,NM_001001556.1,3208,93,607
gi|33354278|ref|NM_018559.2| ,NM_018559.2,1431,93,621
gi|336455052|ref|NR_038875.1| ,NR_038875.1,3727,93,924
gi|334085197|ref|NR_038303.1| ,NR_038303.1,4300,93,589
gi|296080705|ref|NM_001184727.1| ,NM_001184727.1,5997,93,465
gi|119943094|ref|NM_014182.4| ,NM_014182.4,1361,93,753
gi|356582231|ref|NM_152416.3| ,NM_152416.3,1804,93,536
gi|91680857|ref|NR_002989.1| ,NR_002989.1,178,93,37325
gi|363543344|ref|NM_006278.2| ,NM_006278.2,2053,93,609
gi|387849299|ref|NM_181356.2| ,NM_181356.2,4509,93,510
gi|112734805|ref|NR_003139.1| ,NR_003139.1,134,93,3309
gi|381388783|ref|NR_034105.2| ,NR_034105.2,1070,93,848
gi|283436227|ref|NM_173543.2| ,NM_173543.2,3498,93,418
gi|325121001|ref|NM_032890.3| ,NM_032890.3,4945,93,557
gi|216548051|ref|NM_001330.3| ,NM_001330.3,1681,93,869
gi|167001588|ref|NM_000431.2| ,NM_000431.2,2087,93,581
gi|194097324|ref|NM_000134.3| ,NM_000134.3,2271,93,1567
gi|300116235|ref|NM_001114403.2| ,NM_001114403.2,1360,93,272
gi|410169946|ref|XR_172434.1| ,XR_172434.1,673,93,764
gi|148539559|ref|NR_003563.1| ,NR_003563.1,2360,93,588
gi|104294875|ref|NR_003086.1| ,NR_003086.1,1418,93,588
gi|142375765|ref|NM_153809.2| ,NM_153809.2,6216,93,1017
gi|187960106|ref|NM_003910.3| ,NM_003910.3,1060,93,752
gi|34850482|ref|NR_001568.1| ,NR_001568.1,200,93,3785
gi|190341083|ref|NM_182765.3| ,NM_182765.3,4826,93,580
gi|62422575|ref|NM_006033.2| ,NM_006033.2,4143,93,1438
gi|256773206|ref|NM_001164479.1| ,NM_001164479.1,5680,93,651
gi|55749677|ref|NM_025176.4| ,NM_025176.4,4979,93,552
gi|20149694|ref|NM_025232.2| ,NM_025232.2,1731,93,519
gi|343962593|ref|NM_001143823.2| ,NM_001143823.2,3695,92,477
gi|338797715|ref|NR_040024.1| ,NR_040024.1,1309,92,467
gi|77735355|ref|NR_002575.1| ,NR_002575.1,126,92,7419
gi|339275864|ref|NM_133450.3| ,NM_133450.3,2664,92,423
gi|22749128|ref|NM_152545.1| ,NM_152545.1,2269,92,494
gi|16357476|ref|NM_004359.1| ,NM_004359.1,1462,92,513
gi|301601624|ref|NM_021260.2| ,NM_021260.2,4501,92,550
gi|506949335|ref|NM_032361.3| ,NM_032361.3,1617,92,1079
gi|194306656|ref|NM_032358.3| ,NM_032358.3,2386,92,554
gi|209693445|ref|NM_016506.5| ,NM_016506.5,2468,92,565
gi|299782586|ref|NM_001932.4| ,NM_001932.4,2851,92,607
gi|300795334|ref|NM_015987.4| ,NM_015987.4,1221,92,578
gi|302058245|ref|NM_016256.3| ,NM_016256.3,2209,92,592
gi|321267519|ref|NM_004715.4| ,NM_004715.4,3765,92,590
gi|34452692|ref|NM_183057.1| ,NM_183057.1,1160,92,552
gi|208879424|ref|NM_016940.2| ,NM_016940.2,1712,92,697
gi|300116269|ref|NM_005989.3| ,NM_005989.3,2710,92,723
gi|193083214|ref|NM_001017921.3| ,NM_001017921.3,1708,92,660
gi|24308244|ref|NM_152308.1| ,NM_152308.1,1462,92,652
gi|23308688|ref|NM_152260.1| ,NM_152260.1,1839,92,601
gi|188497713|ref|NM_020698.2| ,NM_020698.2,5867,92,477
gi|110227845|ref|NM_032490.4| ,NM_032490.4,1191,92,517
gi|141802576|ref|NM_001001436.2| ,NM_001001436.2,1410,92,615
gi|194578912|ref|NM_006416.4| ,NM_006416.4,1918,92,511
gi|207029343|ref|NM_021111.2| ,NM_021111.2,4427,92,521
gi|95007012|ref|NR_003017.2| ,NR_003017.2,138,92,3691
gi|29029553|ref|NM_024649.4| ,NM_024649.4,3370,92,482
gi|386781673|ref|NM_004982.3| ,NM_004982.3,2406,92,568
gi|130978955|ref|NM_001082486.1| ,NM_001082486.1,2095,92,525
gi|333609275|ref|NR_038262.1| ,NR_038262.1,2303,92,583
gi|94536792|ref|NM_024686.4| ,NM_024686.4,3648,92,545
gi|31542245|ref|NM_024731.2| ,NM_024731.2,2211,92,483
gi|37537717|ref|NM_014026.3| ,NM_014026.3,1508,92,606
gi|410173148|ref|XM_003960629.1| ,XM_003960629.1,4484,92,199
gi|291045134|ref|NR_033378.1| ,NR_033378.1,2147,92,646
gi|4758623|ref|NM_004823.1| ,NM_004823.1,2671,92,673
gi|188035876|ref|NM_001031725.4| ,NM_001031725.4,2337,92,548
gi|119964727|ref|NM_152783.3| ,NM_152783.3,2604,92,470
gi|95147554|ref|NM_002373.5| ,NM_002373.5,10275,92,579
gi|171846260|ref|NM_172250.2| ,NM_172250.2,5943,92,911
gi|318065088|ref|NM_018226.4| ,NM_018226.4,3048,92,494
gi|310124555|ref|XR_110101.1| ,XR_110101.1,3222,92,607
gi|338797767|ref|NM_001242810.1| ,NM_001242810.1,3717,92,864
gi|254039649|ref|NM_001163335.1| ,NM_001163335.1,4821,91,492
gi|289547685|ref|NM_001031721.3| ,NM_001031721.3,2355,91,606
gi|148596939|ref|NM_152383.4| ,NM_152383.4,3507,91,539
gi|336176031|ref|NR_038445.1| ,NR_038445.1,1763,91,628
gi|197276614|ref|NM_016828.2| ,NM_016828.2,2258,91,457
gi|313760609|ref|NM_130759.3| ,NM_130759.3,4430,91,467
gi|194018527|ref|NM_001112706.2| ,NM_001112706.2,3261,91,537
gi|218931216|ref|NM_001142928.1| ,NM_001142928.1,1979,91,612
gi|151108508|ref|NM_014859.4| ,NM_014859.4,4273,91,692
gi|31657097|ref|NM_138410.2| ,NM_138410.2,1369,91,671
gi|54792093|ref|NM_015253.1| ,NM_015253.1,5827,91,487
gi|335353771|ref|NR_038366.1| ,NR_038366.1,1052,91,629
gi|371941004|ref|NM_000101.3| ,NM_000101.3,778,91,509
gi|315467850|ref|NM_031417.3| ,NM_031417.3,5243,91,642
gi|345197220|ref|NM_004468.4| ,NM_004468.4,1662,91,584
gi|54400743|ref|NR_002186.1| ,NR_002186.1,2760,91,650
gi|196259793|ref|NR_002806.2| ,NR_002806.2,3210,91,1543
gi|119395723|ref|NM_153022.2| ,NM_153022.2,2800,91,558
gi|67191026|ref|NM_000885.4| ,NM_000885.4,6082,91,606
gi|20336334|ref|NM_138578.1| ,NM_138578.1,2575,91,459
gi|75750482|ref|NM_173167.2| ,NM_173167.2,5694,91,681
gi|253795536|ref|NM_001145373.2| ,NM_001145373.2,3125,91,602
gi|333805652|ref|NR_038275.1| ,NR_038275.1,2177,91,419
gi|124028526|ref|NM_017762.2| ,NM_017762.2,4969,91,406
gi|194394228|ref|NR_024034.1| ,NR_024034.1,1789,91,634
gi|20336476|ref|NM_004765.2| ,NM_004765.2,877,91,524
gi|335334965|ref|NM_014138.4| ,NM_014138.4,2248,91,644
gi|103471988|ref|NM_007059.2| ,NM_007059.2,1688,91,435
gi|333033770|ref|NM_198458.2| ,NM_198458.2,3578,91,358
gi|133908632|ref|NM_001024847.2| ,NM_001024847.2,4704,91,558
gi|148536857|ref|NM_004390.3| ,NM_004390.3,1494,91,698
gi|221554529|ref|NM_001144874.1| ,NM_001144874.1,1986,91,1013
gi|215422400|ref|NM_001142397.1| ,NM_001142397.1,5828,91,520
gi|40288200|ref|NM_152449.2| ,NM_152449.2,2929,91,533
gi|300934729|ref|NM_001136036.2| ,NM_001136036.2,2208,91,618
gi|380503829|ref|NM_007242.5| ,NM_007242.5,1829,91,735
gi|34878786|ref|NM_022453.2| ,NM_022453.2,1566,91,699
gi|34222234|ref|NM_173810.3| ,NM_173810.3,1156,91,713
gi|299782566|ref|NR_033852.1| ,NR_033852.1,2737,91,698
gi|112734858|ref|NM_018293.2| ,NM_018293.2,4957,90,486
gi|323362945|ref|NM_005155.6| ,NM_005155.6,2063,90,419
gi|82546871|ref|NM_025049.2| ,NM_025049.2,2659,90,586
gi|213417948|ref|NR_015445.1| ,NR_015445.1,1002,90,889
gi|350529323|ref|NM_006909.2| ,NM_006909.2,8171,90,746
gi|134133245|ref|NM_001083535.1| ,NM_001083535.1,2915,90,514
gi|222144265|ref|NM_033315.3| ,NM_033315.3,3213,90,518
gi|371873248|ref|NM_003216.3| ,NM_003216.3,4404,90,503
gi|225735576|ref|NM_004364.3| ,NM_004364.3,2591,90,427
gi|410651525|ref|NR_073404.1| ,NR_073404.1,5287,90,938
gi|335334989|ref|NM_001080414.3| ,NM_001080414.3,7573,90,486
gi|38202233|ref|NM_052864.2| ,NM_052864.2,3090,90,532
gi|281427217|ref|NM_001169154.1| ,NM_001169154.1,1953,90,624
gi|310110252|ref|XR_111223.1| ,XR_111223.1,2116,90,177
gi|122937471|ref|NM_001080512.1| ,NM_001080512.1,3119,90,565
gi|384381461|ref|NM_001258012.1| ,NM_001258012.1,2029,90,563
gi|94681064|ref|NM_001040443.1| ,NM_001040443.1,1649,90,970
gi|282847397|ref|NM_001001671.3| ,NM_001001671.3,4633,90,495
gi|4505184|ref|NM_002415.1| ,NM_002415.1,561,90,1398
gi|313569850|ref|NM_144601.3| ,NM_144601.3,2126,90,528
gi|281306732|ref|NM_001040274.2| ,NM_001040274.2,3139,90,709
gi|385275074|ref|NM_018838.4| ,NM_018838.4,592,90,704
gi|188497702|ref|NM_004186.3| ,NM_004186.3,3531,90,610
gi|385251402|ref|NM_000155.3| ,NM_000155.3,1407,90,557
gi|27734726|ref|NM_173618.1| ,NM_173618.1,1185,90,565
gi|183396764|ref|NM_007130.2| ,NM_007130.2,4375,90,427
gi|142388608|ref|NM_032138.4| ,NM_032138.4,3008,90,543
gi|353523858|ref|NM_003679.4| ,NM_003679.4,5266,90,790
gi|397139645|ref|XM_933339.5| ,XM_933339.5,2015,90,854
gi|332634983|ref|NM_001097615.2| ,NM_001097615.2,1680,90,371
gi|207448704|ref|NM_032293.4| ,NM_032293.4,3752,90,532
gi|50428934|ref|NM_018174.4| ,NM_018174.4,3278,90,469
gi|210147518|ref|NR_024322.1| ,NR_024322.1,1997,90,852
gi|93277092|ref|NM_144579.2| ,NM_144579.2,4140,89,505
gi|221139769|ref|NR_026660.1| ,NR_026660.1,1134,89,465
gi|153792073|ref|NM_020719.1| ,NM_020719.1,6960,89,484
gi|47078294|ref|NM_000022.2| ,NM_000022.2,1566,89,500
gi|310115051|ref|XR_112886.1| ,XR_112886.1,784,89,958
gi|49574519|ref|NM_052972.2| ,NM_052972.2,1780,89,481
gi|194097355|ref|NM_002676.2| ,NM_002676.2,1295,89,438
gi|301336142|ref|NM_001011657.3| ,NM_001011657.3,3489,89,1432
gi|158634481|ref|NM_005485.4| ,NM_005485.4,2360,89,1127
gi|91680852|ref|NR_002986.1| ,NR_002986.1,136,89,2515
gi|130509310|ref|NM_022073.3| ,NM_022073.3,2722,89,567
gi|222136610|ref|NM_030916.2| ,NM_030916.2,3520,89,1426
gi|211971070|ref|NR_024386.1| ,NR_024386.1,2922,89,653
gi|305855091|ref|NM_023083.3| ,NM_023083.3,2662,89,500
gi|195927058|ref|NM_004655.3| ,NM_004655.3,4241,89,613
gi|410170145|ref|XR_112814.3| ,XR_112814.3,1834,89,758
gi|156713420|ref|NM_148893.1| ,NM_148893.1,1405,89,484
gi|209954603|ref|NM_201400.2| ,NM_201400.2,2374,89,662
gi|323635451|ref|NR_037894.1| ,NR_037894.1,1119,89,634
gi|336391119|ref|NR_038863.1| ,NR_038863.1,2764,89,711
gi|28872718|ref|NM_006763.2| ,NM_006763.2,2718,89,531
gi|58530878|ref|NM_022149.4| ,NM_022149.4,1700,89,662
gi|226423876|ref|NR_027468.1| ,NR_027468.1,1065,89,141
gi|149158712|ref|NM_021934.4| ,NM_021934.4,1458,89,502
gi|148806893|ref|NM_001098621.1| ,NM_001098621.1,1277,89,539
gi|95007013|ref|NR_003021.2| ,NR_003021.2,140,89,2172
gi|325995171|ref|NM_003656.4| ,NM_003656.4,1500,89,656
gi|183396778|ref|NM_012152.2| ,NM_012152.2,1738,89,426
gi|153946420|ref|NM_001433.3| ,NM_001433.3,4005,89,524
gi|153252272|ref|NM_000351.4| ,NM_000351.4,6377,89,389
gi|397138346|ref|XM_003846682.1| ,XM_003846682.1,366,89,2237
gi|56676336|ref|NM_015686.2| ,NM_015686.2,4050,89,441
gi|410812198|ref|NM_001271675.1| ,NM_001271675.1,3826,89,919
gi|501355084|ref|NM_001003676.2| ,NM_001003676.2,2012,89,513
gi|228480308|ref|NR_027512.1| ,NR_027512.1,5923,89,861
gi|295844841|ref|NM_020677.3| ,NM_020677.3,1401,88,601
gi|110578664|ref|NM_198849.2| ,NM_198849.2,4005,88,602
gi|322310373|ref|NM_024747.5| ,NM_024747.5,2690,88,619
gi|119226258|ref|NM_032207.2| ,NM_032207.2,3364,88,598
gi|194097433|ref|NR_003706.2| ,NR_003706.2,132,88,4253
gi|327315394|ref|NM_206886.3| ,NM_206886.3,4331,88,559
gi|57165365|ref|NM_021184.3| ,NM_021184.3,2475,88,486
gi|388240789|ref|NM_001265597.1| ,NM_001265597.1,2668,88,728
gi|237874287|ref|NM_138463.3| ,NM_138463.3,1037,88,543
gi|48255961|ref|NM_152460.2| ,NM_152460.2,2525,88,531
gi|511773009|ref|NR_103553.1| ,NR_103553.1,3803,88,662
gi|94538319|ref|NM_001040427.1| ,NM_001040427.1,1648,88,503
gi|373938443|ref|NM_001256395.1| ,NM_001256395.1,1941,88,729
gi|222144300|ref|NM_182565.3| ,NM_182565.3,1604,88,600
gi|115527098|ref|NM_138493.2| ,NM_138493.2,637,88,659
gi|260655621|ref|NM_000660.4| ,NM_000660.4,2217,88,295
gi|42794777|ref|NM_078471.3| ,NM_078471.3,7591,88,497
gi|167466197|ref|NM_000201.2| ,NM_000201.2,3249,88,743
gi|334085283|ref|NR_038325.1| ,NR_038325.1,3123,88,1173
gi|24234740|ref|NM_153618.1| ,NM_153618.1,6109,88,465
gi|229892284|ref|NM_172003.3| ,NM_172003.3,1827,88,585
gi|118572605|ref|NM_031935.2| ,NM_031935.2,18212,88,524
gi|208610008|ref|NM_138779.3| ,NM_138779.3,1177,88,654
gi|113722115|ref|NM_025179.3| ,NM_025179.3,11457,88,544
gi|282721121|ref|NR_033189.1| ,NR_033189.1,1731,88,540
gi|410171765|ref|XR_171364.1| ,XR_171364.1,3066,88,485
gi|229892272|ref|NM_152996.2| ,NM_152996.2,3259,88,681
gi|410170124|ref|XR_159417.2| ,XR_159417.2,1482,88,756
gi|332688244|ref|NM_001206955.1| ,NM_001206955.1,5223,88,861
gi|269973860|ref|NM_000417.2| ,NM_000417.2,3216,88,947
gi|341913751|ref|XR_132968.1| ,XR_132968.1,2128,88,974
gi|57242789|ref|NM_018945.3| ,NM_018945.3,5387,88,497
gi|226060981|ref|NR_027428.1| ,NR_027428.1,4059,88,346
gi|154759243|ref|NR_003682.1| ,NR_003682.1,3126,88,1330
gi|4826664|ref|NM_005125.1| ,NM_005125.1,1068,88,518
gi|225545551|ref|NM_001008537.2| ,NM_001008537.2,11727,88,757
gi|133930788|ref|NM_002254.6| ,NM_002254.6,5431,88,550
gi|386869551|ref|NR_046486.1| ,NR_046486.1,107,88,5242
gi|54792738|ref|NM_021796.3| ,NM_021796.3,1126,87,605
gi|335334985|ref|NM_001242498.1| ,NM_001242498.1,1462,87,610
gi|142354961|ref|NM_213597.2| ,NM_213597.2,1964,87,660
gi|40068498|ref|NM_018105.2| ,NM_018105.2,2189,87,512
gi|343887371|ref|NM_001243657.1| ,NM_001243657.1,1212,87,551
gi|308522769|ref|NM_001707.3| ,NM_001707.3,1729,87,598
gi|145386558|ref|NM_001084393.1| ,NM_001084393.1,1641,87,786
gi|169234806|ref|NM_015401.3| ,NM_015401.3,4301,87,477
gi|167466232|ref|NM_001012418.3| ,NM_001012418.3,5760,87,769
gi|45006902|ref|NM_002398.2| ,NM_002398.2,3198,87,413
gi|260898749|ref|NM_001166175.1| ,NM_001166175.1,1961,87,685
gi|164663900|ref|NM_000317.2| ,NM_000317.2,948,87,608
gi|189083756|ref|NM_000512.4| ,NM_000512.4,2380,87,702
gi|211938459|ref|NR_024374.1| ,NR_024374.1,3514,87,604
gi|341865584|ref|NR_040584.1| ,NR_040584.1,1731,87,557
gi|283837865|ref|NM_001171155.1| ,NM_001171155.1,349,87,959
gi|91982762|ref|NR_003007.1| ,NR_003007.1,130,87,2660
gi|315630348|ref|NM_001199898.1| ,NM_001199898.1,2712,87,544
gi|118582283|ref|NM_002448.3| ,NM_002448.3,1940,87,484
gi|51093844|ref|NM_152511.3| ,NM_152511.3,2453,87,570
gi|283806623|ref|NM_025241.2| ,NM_025241.2,1933,87,531
gi|109389356|ref|NM_001032280.2| ,NM_001032280.2,3808,87,527
gi|296080752|ref|NM_005141.4| ,NM_005141.4,3628,87,425
gi|45827808|ref|NM_004672.3| ,NM_004672.3,4333,87,597
gi|254587897|ref|NM_178495.5| ,NM_178495.5,2168,87,563
gi|156104871|ref|NM_006494.2| ,NM_006494.2,2705,87,515
gi|62865648|ref|NM_001017368.1| ,NM_001017368.1,4137,87,219
gi|31317253|ref|NM_014932.2| ,NM_014932.2,4918,87,535
gi|71795634|ref|NR_002440.1| ,NR_002440.1,100,87,38890
gi|150010613|ref|NR_003595.1| ,NR_003595.1,2893,87,921
gi|111185921|ref|NM_174899.4| ,NM_174899.4,2832,87,528
gi|456367271|ref|NR_077247.1| ,NR_077247.1,993,87,555
gi|141802548|ref|NR_003083.2| ,NR_003083.2,3839,87,921
gi|392583878|ref|NR_026825.2| ,NR_026825.2,1144,87,481
gi|33285014|ref|NM_144598.2| ,NM_144598.2,1464,87,625
gi|161087013|ref|NR_004393.1| ,NR_004393.1,96,87,32173
gi|197333751|ref|NM_003223.2| ,NM_003223.2,2147,87,451
gi|239835753|ref|NM_002970.2| ,NM_002970.2,1089,87,592
gi|305632809|ref|NM_001195279.1| ,NM_001195279.1,1084,87,574
gi|325652084|ref|NM_002801.3| ,NM_002801.3,1019,87,698
gi|34147701|ref|NM_144706.2| ,NM_144706.2,1430,87,393
gi|268840213|ref|NM_001167928.1| ,NM_001167928.1,4965,87,567
gi|34147476|ref|NM_019110.3| ,NM_019110.3,2307,87,577
gi|190885496|ref|NM_001128616.1| ,NM_001128616.1,4065,87,437
gi|219521875|ref|NM_001143676.1| ,NM_001143676.1,3208,87,517
gi|365906278|ref|NM_007097.3| ,NM_007097.3,1280,87,429
gi|158631202|ref|NM_014395.2| ,NM_014395.2,2953,87,313
gi|33286445|ref|NM_007346.2| ,NM_007346.2,2423,86,482
gi|105990530|ref|NM_014571.3| ,NM_014571.3,4131,86,478
gi|311771648|ref|NR_037159.1| ,NR_037159.1,1691,86,1021
gi|112799846|ref|NM_001035.2| ,NM_001035.2,16365,86,510
gi|156938286|ref|NM_001103161.1| ,NM_001103161.1,3834,86,615
gi|410171786|ref|XM_003960323.1| ,XM_003960323.1,1970,86,564
gi|308199447|ref|NM_001197123.1| ,NM_001197123.1,1684,86,590
gi|158186613|ref|NM_001109903.1| ,NM_001109903.1,2914,86,445
gi|346986329|ref|NM_001161.4| ,NM_001161.4,1091,86,482
gi|95113662|ref|NM_022480.3| ,NM_022480.3,3683,86,476
gi|31542750|ref|NM_152485.2| ,NM_152485.2,1642,86,542
gi|45439360|ref|NM_000728.3| ,NM_000728.3,1031,86,533
gi|150417983|ref|NM_019112.3| ,NM_019112.3,6834,86,435
gi|299782590|ref|NR_033860.1| ,NR_033860.1,7319,86,332
gi|166064033|ref|NM_001113511.1| ,NM_001113511.1,5525,86,540
gi|339409225|ref|NR_040288.1| ,NR_040288.1,2332,86,476
gi|186910322|ref|NM_024909.2| ,NM_024909.2,2195,86,573
gi|315139002|ref|NM_003774.4| ,NM_003774.4,5408,86,171
gi|301069389|ref|NR_034159.1| ,NR_034159.1,1701,86,356
gi|386642884|ref|NM_001258459.1| ,NM_001258459.1,2226,86,323
gi|314122359|ref|NM_032429.2| ,NM_032429.2,2858,86,432
gi|399788918|ref|NM_020897.2| ,NM_020897.2,3891,86,570
gi|47933390|ref|NM_006233.4| ,NM_006233.4,885,86,546
gi|224831240|ref|NM_001145809.1| ,NM_001145809.1,6930,86,519
gi|94721322|ref|NR_000024.2| ,NR_000024.2,98,86,71919
gi|310112935|ref|XR_111617.1| ,XR_111617.1,2765,86,1011
gi|196162695|ref|NM_022550.2| ,NM_022550.2,1735,86,566
gi|224548996|ref|NR_027232.1| ,NR_027232.1,2188,86,803
gi|359465528|ref|NM_183013.2| ,NM_183013.2,2719,86,469
gi|52851421|ref|NM_058190.2| ,NM_058190.2,964,86,613
gi|27754165|ref|NM_013937.2| ,NM_013937.2,2229,86,1181
gi|385251394|ref|NM_001958.3| ,NM_001958.3,2022,86,471
gi|300193030|ref|NM_003810.3| ,NM_003810.3,1953,86,1098
gi|225903389|ref|NM_032026.3| ,NM_032026.3,1046,86,587
gi|195539333|ref|NM_018176.3| ,NM_018176.3,6339,86,659
gi|410173849|ref|XM_003960837.1| ,XM_003960837.1,1390,86,895
gi|392953820|ref|NR_046198.3| ,NR_046198.3,2719,86,438
gi|332164796|ref|NM_145160.2| ,NM_145160.2,2385,86,484
gi|347954818|ref|NM_001244752.1| ,NM_001244752.1,3753,86,593
gi|381388747|ref|NM_013240.4| ,NM_013240.4,1010,86,606
gi|40255014|ref|NM_020200.5| ,NM_020200.5,1926,85,663
gi|42476160|ref|NM_032902.5| ,NM_032902.5,2326,85,472
gi|397138243|ref|XR_159411.1| ,XR_159411.1,1111,85,457
gi|187960112|ref|NM_015198.3| ,NM_015198.3,5326,85,659
gi|386869574|ref|NR_046495.1| ,NR_046495.1,107,85,7237
gi|186910282|ref|NM_013412.2| ,NM_013412.2,2187,85,219
gi|22749210|ref|NM_152588.1| ,NM_152588.1,4855,85,441
gi|223890229|ref|NM_012082.3| ,NM_012082.3,4507,85,516
gi|189571668|ref|NM_181784.2| ,NM_181784.2,4457,85,524
gi|223671924|ref|NM_001145268.1| ,NM_001145268.1,2296,85,787
gi|119964689|ref|NM_003918.2| ,NM_003918.2,3411,85,448
gi|310113855|ref|XR_112133.1| ,XR_112133.1,1769,85,841
gi|149192852|ref|NM_001098784.1| ,NM_001098784.1,1477,85,448
gi|122937250|ref|NM_001080424.1| ,NM_001080424.1,6704,85,444
gi|38569472|ref|NM_004545.3| ,NM_004545.3,433,85,985
gi|223633934|ref|NM_153256.3| ,NM_153256.3,3360,85,457
gi|67089148|ref|NM_033238.2| ,NM_033238.2,5600,85,522
gi|410171125|ref|XM_003960103.1| ,XM_003960103.1,1279,85,956
gi|410171789|ref|XM_003960324.1| ,XM_003960324.1,1428,85,571
gi|269995995|ref|NM_002098.5| ,NM_002098.5,2287,85,599
gi|32895366|ref|NM_021250.2| ,NM_021250.2,1365,85,730
gi|142356996|ref|NM_006834.3| ,NM_006834.3,1234,85,542
gi|336285186|ref|NR_038448.1| ,NR_038448.1,1690,85,516
gi|109150424|ref|NM_018089.2| ,NM_018089.2,2594,85,446
gi|63054829|ref|NM_001017916.1| ,NM_001017916.1,3173,85,427
gi|197116362|ref|NM_014805.3| ,NM_014805.3,7439,85,486
gi|390979624|ref|NR_046662.1| ,NR_046662.1,3443,85,544
gi|195539328|ref|NM_198686.2| ,NM_198686.2,3411,85,491
gi|197276666|ref|NM_012420.2| ,NM_012420.2,4034,85,467
gi|20149678|ref|NM_024585.2| ,NM_024585.2,2146,85,448
gi|93277090|ref|NM_138771.3| ,NM_138771.3,2473,85,2026
gi|224028286|ref|NR_026981.1| ,NR_026981.1,1520,85,1031
gi|208431816|ref|NM_138370.2| ,NM_138370.2,2517,85,467
gi|386869240|ref|NM_001040697.2| ,NM_001040697.2,2425,85,552
gi|68800429|ref|NM_022460.3| ,NM_022460.3,2403,85,505
gi|124299170|ref|NM_002536.2| ,NM_002536.2,3830,85,463
gi|347582614|ref|NM_024610.5| ,NM_024610.5,1972,85,527
gi|223890221|ref|NM_024327.2| ,NM_024327.2,1899,85,517
gi|117606204|ref|NR_003260.1| ,NR_003260.1,3831,85,656
gi|197927204|ref|NM_000288.3| ,NM_000288.3,1499,85,585
gi|312032380|ref|NR_037191.1| ,NR_037191.1,1875,85,1265
gi|401709916|ref|NM_003709.3| ,NM_003709.3,8433,85,544
gi|55741644|ref|NM_133463.1| ,NM_133463.1,4415,85,708
gi|224611698|ref|NM_001145661.1| ,NM_001145661.1,3484,85,402
gi|315013530|ref|NR_037642.1| ,NR_037642.1,2673,85,479
gi|134152722|ref|NM_181844.3| ,NM_181844.3,3544,84,565
gi|42544210|ref|NM_201535.1| ,NM_201535.1,2142,84,482
gi|378744185|ref|NM_001256829.1| ,NM_001256829.1,2116,84,485
gi|153946398|ref|NM_013979.2| ,NM_013979.2,1388,84,617
gi|169234777|ref|NM_024681.2| ,NM_024681.2,1704,84,438
gi|215490013|ref|NM_020188.3| ,NM_020188.3,740,84,589
gi|313851056|ref|NM_001199654.1| ,NM_001199654.1,1128,84,677
gi|197304671|ref|NM_001025357.2| ,NM_001025357.2,1819,84,755
gi|93277073|ref|NM_017793.2| ,NM_017793.2,2333,84,416
gi|452085197|ref|NR_077225.1| ,NR_077225.1,2168,84,700
gi|42544238|ref|NM_001928.2| ,NM_001928.2,1173,84,770
gi|110227614|ref|NM_153265.2| ,NM_153265.2,3265,84,386
gi|83281446|ref|NM_001037537.1| ,NM_001037537.1,1725,84,641
